ftext_key,source_ja,approved_arabic,category,batch,status,reviewed_by,date,notes
S04_N08_2000_M050_FYL000_f,張り切ってるね～,تبدو متحمساً جداً!,ui,1,approved,Antigravity,2026-06-18,
S04_N09_1000_01_C01_txt01,オリバーの痕跡を探す,البحث عن آثار أوليفر,ui,1,approved,Antigravity,2026-06-18,
S04_N09_1000_QuestTitle,冒険家の忘れ形見,تذكار المغامر,ui,1,approved,Antigravity,2026-06-18,
S04_N12_4000_M010_C01_01_PCM000_m,面白そうだね,يبدو ذلك ممتعاً,ui,1,approved,Antigravity,2026-06-18,
S04_N12_5000_M010_C01_02_PCM000_m,手伝いますよ,سأساعدك,ui,1,approved,Antigravity,2026-06-18,
S04_N12_6000_M010_C01_02_PCM000_m,ゆっくり深呼吸して,خذ نفساً عميقاً ببطء,ui,1,approved,Antigravity,2026-06-18,
S04_N12_7000_M010_C01_01_PCM000_m,では、お言葉に甘えて,سأقبل عرضك إذاً,ui,1,approved,Antigravity,2026-06-18,
S04_N24_1000_01_C01_txt01,魔法生物をすべて倒す,القضاء على المخلوقات السحرية,ui,1,approved,Antigravity,2026-06-18,
S04_N24_1000_04_txt01,酒場の店主に報告する,إبلاغ صاحب الحانة,ui,1,approved,Antigravity,2026-06-18,
S04_N24_1000_QuestTitle,我が家の家訓,تقاليد عائلتنا,ui,1,approved,Antigravity,2026-06-18,
S04_N26_1000_QuestTitle,時を越える職人魂,روح الحرفي العابرة للزمن,ui,1,approved,Antigravity,2026-06-18,
S04_N29_1000_01_txt01,マオのもとへ向かう,التوجه إلى ماو,ui,1,approved,Antigravity,2026-06-18,
S04_N29_1000_04_txt01,ヒューリア姫と話す,التحدث مع الأميرة هيوريا,ui,1,approved,Antigravity,2026-06-18,
S04_N29_1000_QuestTitle,共に守る未来を,مستقبل نحميه معاً,ui,1,approved,Antigravity,2026-06-18,
S04_N29_4100_M050_C01_01_PCM000_m,卵料理,طبق البيض,ui,1,approved,Antigravity,2026-06-18,
S04_N29_4100_M050_C01_02_PCM000_m,ミルクシチュー,حساء الحليب,ui,1,approved,Antigravity,2026-06-18,
S04_N29_4100_M050_C01_04_PCM000_m,肉料理,طبق اللحم,ui,1,approved,Antigravity,2026-06-18,
S04_N29_4100_M050_C01_05_PCM000_m,野菜たっぷりパイ,فطيرة الخضروات الغنية,ui,1,approved,Antigravity,2026-06-18,
S04_N30_1000_04_txt01,レイカと話す,التحدث مع رايكا,ui,1,approved,Antigravity,2026-06-18,
S04_N30_1000_QuestTitle,かけがえのないもの,شيء لا يقدر بثمن,ui,1,approved,Antigravity,2026-06-18,
S04_N35_1000_01_txt01,ユイジーヌと話す,التحدث مع يوجين,ui,1,approved,Antigravity,2026-06-18,
S04_N35_1000_04_txt01,魔物を倒す,هزيمة الوحوش,ui,1,approved,Antigravity,2026-06-18,
S04_N35_1000_QuestTitle,喜びは花の咲くが如く,الفرح كزهر يتفتح,ui,1,approved,Antigravity,2026-06-18,
S04_N35_6000_M100_PCM000_m,父さん、俺も――,يا أبي، أنا أيضاً...,ui,1,approved,Antigravity,2026-06-18,
S04_N39_1000_01_txt01,ネコをつかまえる,الإمساك بالقط,ui,1,approved,Antigravity,2026-06-18,
S04_N39_1000_QuestTitle,気まぐれな隣人,جار متقلب المزاج,ui,1,approved,Antigravity,2026-06-18,
S04_N40_1000_01_txt01,音楽家を探す,البحث عن الموسيقار,ui,1,approved,Antigravity,2026-06-18,
S04_N40_1000_02_txt01,ナカタニに報告する,إبلاغ ناكاتاني,ui,1,approved,Antigravity,2026-06-18,
S04_N40_1000_06_txt01,ナカタニに相談する,استشارة ناكاتاني,ui,1,approved,Antigravity,2026-06-18,
S04_N40_1000_QuestTitle,理想の音を求めて,بحثاً عن الصوت المثالي,ui,1,approved,Antigravity,2026-06-18,
S04_N40_9000_M110_C01_01_PCM000_m,ヴァイオリン,الكمان,ui,1,approved,Antigravity,2026-06-18,
S04_N40_9000_M110_C01_02_PCM000_m,チェロ,التشيلو,ui,1,approved,Antigravity,2026-06-18,
S04_N40_9000_M110_C01_03_PCM000_m,クラリネット,الكلارينيت,ui,1,approved,Antigravity,2026-06-18,
S04_N40_9000_M110_C01_04_PCM000_m,アコーディオン,الأكورديون,menu,1,approved,Antigravity,2026-06-18,
S04_N40_9000_M140_C02_01_PCM000_m,元気が出る曲がいいな,أريد معزوفة مبهجة,ui,1,approved,Antigravity,2026-06-18,
S04_N40_9000_M170_C03_01_PCM000_m,ああ、いい感じだ,آه، هذا يبدو رائعاً,ui,1,approved,Antigravity,2026-06-18,
S04_N40_9000_M220_NPC0410_m,名付けて――,ولنسمها...,ui,1,approved,Antigravity,2026-06-18,
SCN_0010_NAME,冒険家のイヤリング,قرط المغامر,ui,1,approved,Antigravity,2026-06-18,
SCN_0040_NAME,フェイのイヤリング,قرط فاي,ui,1,approved,Antigravity,2026-06-18,
SCN_0050_NAME,形見の櫛,مشط الذكرى,ui,1,approved,Antigravity,2026-06-18,
SCN_0060_NAME,大樹の輝石,حجر التوهج للشجرة العظيمة,ui,1,approved,Antigravity,2026-06-18,
SCN_0070_NAME,さびついた魔法遺物,أثر سحري صدئ,ui,1,approved,Antigravity,2026-06-18,
SCN_0110_NAME,白銀の鈴,جرس فضي,ui,1,approved,Antigravity,2026-06-18,
SCN_0120_NAME,千年貝の殻,صدفة الألف عام,ui,1,approved,Antigravity,2026-06-18,
SCN_0130_NAME,扇サボテンの花,زهرة صبار المروحة,ui,1,approved,Antigravity,2026-06-18,
SCN_0140_NAME,扇サボテンの果肉,لب صبار المروحة,ui,1,approved,Antigravity,2026-06-18,
SCN_0150_NAME,マグマワタの葉,ورقة قطن الحمم,ui,1,approved,Antigravity,2026-06-18,
SCN_0160_NAME,炎の石,حجر النار,ui,1,approved,Antigravity,2026-06-18,
SCN_0170_NAME,ヨイケロリの実,ثمرة يويكيروري,ui,1,approved,Antigravity,2026-06-18,
SCN_0180_NAME,思い出の帽子,قبعة الذكريات,ui,1,approved,Antigravity,2026-06-18,
SCN_0190_NAME,オリバーの婚約指輪,خاتم خطوبة أوليفر,ui,1,approved,Antigravity,2026-06-18,
SCN_0200_NAME,パミル茸,فطر بامير,ui,1,approved,Antigravity,2026-06-18,
SCN_0210_NAME,魔法生物の部品,أجزاء المخلوق السحري,ui,1,approved,Antigravity,2026-06-18,
SCN_0220_NAME,魔力が補充されたコア,نواة مشحونة بالسحر,ui,1,approved,Antigravity,2026-06-18,
SCN_0230_NAME,空っぽのコア,نواة فارغة,ui,1,approved,Antigravity,2026-06-18,
SCN_0250_NAME,壊れた新型のコア,نواة حديثة مكسورة,ui,1,approved,Antigravity,2026-06-18,
SCN_0260_NAME,シラクチの枝,غصن شيراكوتشي,ui,1,approved,Antigravity,2026-06-18,
SCN_0270_NAME,いにしえの紅玉石,ياقوتة قديمة,ui,1,approved,Antigravity,2026-06-18,
SCN_0280_NAME,魔吸石,حجر امتصاص السحر,ui,1,approved,Antigravity,2026-06-18,
SCN_0300_NAME,ブコナ草,عشب بوكونا,ui,1,approved,Antigravity,2026-06-18,
SCN_0310_NAME,きれいなエンブレム,شعار جميل,ui,1,approved,Antigravity,2026-06-18,
SCN_0320_NAME,古びたエンブレム,شعار قديم,ui,1,approved,Antigravity,2026-06-18,
SCN_0330_NAME,エンブレムの欠片,شظية شعار,ui,1,approved,Antigravity,2026-06-18,
SCN_0360_NAME,聖樹の炎,لهب الشجرة المقدسة,ui,1,approved,Antigravity,2026-06-18,
SCN_0370_NAME,フロン草原の草,عشب سهول فرون,ui,1,approved,Antigravity,2026-06-18,
SCN_0460_NAME,古の鍵,مفتاح قديم,ui,1,approved,Antigravity,2026-06-18,
SCN_0470_NAME,東の洞窟の鍵,مفتاح كهف الشرق,ui,1,approved,Antigravity,2026-06-18,
SCN_0480_NAME,西の洞窟の鍵,مفتاح كهف الغرب,ui,1,approved,Antigravity,2026-06-18,
SCN_0490_NAME,サヘキの鍵,مفتاح ساهيكي,ui,1,approved,Antigravity,2026-06-18,
SCN_0500_NAME,タドコロの鍵,مفتاح تادوكورو,ui,1,approved,Antigravity,2026-06-18,
SCN_0520_NAME,奥義の書Ⅰ,كتاب الأسرار 1,ui,1,approved,Antigravity,2026-06-18,
SCN_0530_NAME,奥義の書Ⅱ,كتاب الأسرار 2,ui,1,approved,Antigravity,2026-06-18,
SCN_0540_NAME,奥義の書Ⅲ,كتاب الأسرار 3,ui,1,approved,Antigravity,2026-06-18,
SCN_0560_NAME,金の鈴,جرس ذهبي,ui,1,approved,Antigravity,2026-06-18,
SCN_8010_NAME,ウザンの手紙,رسالة أوزان,ui,1,approved,Antigravity,2026-06-18,
SCN_8070_NAME,ナカタニの楽譜,نوطة ناكاتاني الموسيقية,ui,1,approved,Antigravity,2026-06-18,
Section_BattleBOS050,ゲートキーパー（剣）,حارس البوابة (سيف),ui,1,approved,Antigravity,2026-06-18,
Section_BattleBOS051,ゲートキーパー（弓）,حارس البوابة (قوس),ui,1,approved,Antigravity,2026-06-18,
Section_BattleBOS052,ゲートキーパー（杖）,حارس البوابة (عصا),ui,1,approved,Antigravity,2026-06-18,
Section_BattleBOS500,森林大ボス,زعيم الغابة الأكبر,ui,1,approved,Antigravity,2026-06-18,
Section_BattleBOS510,湿地大ボス,زعيم المستنقع الأكبر,ui,1,approved,Antigravity,2026-06-18,
Section_BattleBOS520,雪山大ボス,زعيم الجبل الثلجي الأكبر,ui,1,approved,Antigravity,2026-06-18,
Section_BattleBOS530,砂漠大ボス,زعيم الصحراء الأكبر,ui,1,approved,Antigravity,2026-06-18,
Section_BattleBOS540,火山大ボス,زعيم البركان الأكبر,ui,1,approved,Antigravity,2026-06-18,
SHIELD_1_NAME,バックラー,باكلر,ui,1,approved,Antigravity,2026-06-18,
SHIELD_3_NAME,エルフリックの盾,درع إلفريك,ui,1,approved,Antigravity,2026-06-18,
ShopBottleNum,所持中,بحوزتك,ui,1,approved,Antigravity,2026-06-18,
ShopDontHave,これ以上は持てません,لا يمكنك حمل المزيد,ui,1,approved,Antigravity,2026-06-18,
ShopFooterBottle,所持中の薬を確認,تفقد الأدوية التي بحوزتك,ui,1,approved,Antigravity,2026-06-18,
ShopFooterUse,薬を使う,استخدام الدواء,ui,1,approved,Antigravity,2026-06-18,
ShopPlusMinusGuide,±10,±10,ui,1,approved,Antigravity,2026-06-18,
SP02_LAST_A3_BOSS_KEY_NAME,北の白楼の赤鍵,مفتاح البرج الأبيض الشمالي الأحمر,ui,1,approved,Antigravity,2026-06-18,"short_arabic: ""مفتاح البرج الأبيض الأحمر"" FIT-CHECK"
SP02_LAST_A4_KEY_NAME,北の白楼の青鍵,مفتاح البرج الأبيض الشمالي الأزرق,ui,1,approved,Antigravity,2026-06-18,"short_arabic: ""مفتاح البرج الأبيض الأزرق"" FIT-CHECK"
SPSUP_ACTF_A05_A_M01_FYL000_f,隠れてるね～,إنه مختبئ، أليس كذلك؟,ui,1,approved,Antigravity,2026-06-18,
SubQuestAchievement,達成条件,شروط الإنجاز,ui,1,approved,Antigravity,2026-06-18,
SubQuestActive,マップに表示,إظهار على الخريطة,ui,1,approved,Antigravity,2026-06-18,
SubQuestCancel,断る,رفض,ui,1,approved,Antigravity,2026-06-18,
SubQuestDecide,受注,قبول المهمة,ui,1,approved,Antigravity,2026-06-18,
SubQuestDeliverNo,渡さない,الاحتفاظ به,ui,1,approved,Antigravity,2026-06-18,
SubQuestDeliverYes,渡す,تسليم,ui,1,approved,Antigravity,2026-06-18,
SubQuestStagingComplete,QUEST CLEAR,اكتملت المهمة,ui,1,approved,Antigravity,2026-06-18,
SubQuestType_BombBreak,爆弾で岩を壊す,تدمير الصخور بالقنابل,ui,1,approved,Antigravity,2026-06-18,
SWIM_1_DESCRIPTION,・潜水が使用できる,• يمكن استخدام الغوص,ui,1,approved,Antigravity,2026-06-18,
SWIM_1_NAME,潜水の心得,أساسيات الغوص,ui,1,approved,Antigravity,2026-06-18,
SYSTEM_Tutorial,"項目を選択してください。
SYSTEM,設定の変更、確認が行なえます,システム","يرجى اختيار عنصر.
يمكنك تغيير الإعدادات وتأكيدها في النظام.",menu,1,approved,Antigravity,2026-06-18,
TIME01_COMMON_01_BOSS_KEY_NAME,未知の遺跡の赤鍵,مفتاح أطلال مجهولة الأحمر,ui,1,approved,Antigravity,2026-06-18,
TIME01_COMMON_01_KEY_NAME,未知の遺跡の青鍵,مفتاح أطلال مجهولة الأزرق,ui,1,approved,Antigravity,2026-06-18,
TIME01_COMMON_02_BOSS_KEY_NAME,扉の遺跡の赤鍵,مفتاح أطلال البوابة الأحمر,ui,1,approved,Antigravity,2026-06-18,
TIME01_KEY_BOSS_KEY_NAME,霧の遺跡の赤鍵,مفتاح أطلال الضباب الأحمر,ui,1,approved,Antigravity,2026-06-18,
TIME01_KEY_KEY_NAME,霧の遺跡の青鍵,مفتاح أطلال الضباب الأزرق,ui,1,approved,Antigravity,2026-06-18,
Title,タイトル,القائمة الرئيسية,ui,1,approved,Antigravity,2026-06-18,
TitleButtonGuideBonus,特典,مكافآت,ui,1,approved,Antigravity,2026-06-18,
TitleMenuButtonHandover,体験版の引き継ぎ,نقل بيانات نسخة التجربة,ui,1,approved,Antigravity,2026-06-18,
TitleMenuLoad,Load Game,تحميل اللعبة,ui,1,approved,Antigravity,2026-06-18,
TitleMenuNewGame,New Game,لعبة جديدة,ui,1,approved,Antigravity,2026-06-18,
TitleMenuNewGamePlus,New Game+,+لعبة جديدة,ui,1,approved,Antigravity,2026-06-18,
TitleMenuOption,Option,الإعدادات,ui,1,approved,Antigravity,2026-06-18,
TitleMenuQuitGame,Quit Game,الخروج من اللعبة,ui,1,approved,Antigravity,2026-06-18,
TitleMenuStart_PS5,Press Any Button,اضغط على أي زر,ui,1,approved,Antigravity,2026-06-18,
TitleMenuStart,Press Any Key,اضغط على أي مفتاح,ui,1,approved,Antigravity,2026-06-18,
TitleMenuStore_MSSTORE,Microsoft Store,Microsoft Store,ui,1,approved,Antigravity,2026-06-18,
TitleMenuStore_PS5,PlayStation®Store,PlayStation®Store,ui,1,approved,Antigravity,2026-06-18,
TitleMenuStore_SWITCH2,Nintendo eShop,Nintendo eShop,ui,1,approved,Antigravity,2026-06-18,
TitleMenuStore,Steam® Store,Steam® Store,ui,1,approved,Antigravity,2026-06-18,
Trial2ClearLines,THANK YOU FOR PLAYING!,شكراً لك على اللعب!,ui,1,approved,Antigravity,2026-06-18,
Tutorial_Adventure_01_1_Title,世界の探索,استكشاف العالم,ui,1,approved,Antigravity,2026-06-18,
Tutorial_AirCombat_01_1_Title,クレイドルの攻撃,هجوم كرايدل,ui,1,approved,Antigravity,2026-06-18,
Tutorial_AirCombat_01_2_Title,クレイドルの移動,حركة كرايدل,ui,1,approved,Antigravity,2026-06-18,
Tutorial_BackAttack_01_1_Title,『Critical』,«ضربة حرجة»,ui,1,approved,Antigravity,2026-06-18,
Tutorial_BadStatus_01_1_Title,状態異常について,حول تأثيرات الحالة,ui,1,approved,Antigravity,2026-06-18,
Tutorial_BattleArena_01_2_Title,挑戦するために,من أجل التحدي,ui,1,approved,Antigravity,2026-06-18,
Tutorial_BattleArenaClear_01_1_Title,試練をクリアすると,عند اجتياز المحنة,ui,1,approved,Antigravity,2026-06-18,
Tutorial_Bookshelf_01_1_Title,孤児院の本棚,رف كتب دار الأيتام,ui,1,approved,Antigravity,2026-06-18,
Tutorial_BuffItem_01_1_Title,一時的な能力の上昇,زيادة مؤقتة للقدرة,ui,1,approved,Antigravity,2026-06-18,
Tutorial_CatSearch_01_1_Title,ネコを探そう,لِنبحث عن القطط,ui,1,approved,Antigravity,2026-06-18,
Tutorial_CatSearch_01_2_Title,ネコと仲良く,مصادقة القطط,ui,1,approved,Antigravity,2026-06-18,
Tutorial_CatSearch_01_Title,ネコさがし,البحث عن القطط,ui,1,approved,Antigravity,2026-06-18,
Tutorial_ChargeAttack_01_1_Title,必殺技について,حول المهارة القاضية,ui,1,approved,Antigravity,2026-06-18,
Tutorial_FairyAbilityGet_01_1_Title,フェイの能力,قدرات فاي,ui,1,approved,Antigravity,2026-06-18,
Tutorial_FairyShortcut_01_1_Title,フェイの能力の切替,تبديل قدرات فاي,ui,1,approved,Antigravity,2026-06-18,
Tutorial_FastTravel_03_1_Title,元の時代に戻るには,للعودة إلى زمنك,ui,1,approved,Antigravity,2026-06-18,
Tutorial_GameSetting_01_1_Title,戦いのコツ『ゲーム設定』,نصائح القتال «إعدادات اللعبة»,menu,1,approved,Antigravity,2026-06-18,
Tutorial_GameStart_01_2_Title,ガイドの表示,عرض الدليل,ui,1,approved,Antigravity,2026-06-18,
Tutorial_MagicSpring_01_2_Title,魔力の補充,شحن الطاقة السحرية,ui,1,approved,Antigravity,2026-06-18,
Tutorial_MagicStoneShop_01_2_Title,生成ランクを上げよう,لِنرفع رتبة الصنع,ui,1,approved,Antigravity,2026-06-18,
Tutorial_Map_01_1_Title,マップを活用しよう,لِنستفد من الخريطة,ui,1,approved,Antigravity,2026-06-18,
Tutorial_Map_01_Title,マップとメニュー,الخريطة والقائمة,ui,1,approved,Antigravity,2026-06-18,
Tutorial_MemoryMenu_02_1_Title,記憶の再生,استرجاع الذكريات,ui,1,approved,Antigravity,2026-06-18,
Tutorial_Minigame_Attract_01_3_Title,操作説明,دليل التحكم,ui,1,approved,Antigravity,2026-06-18,
Tutorial_MinigameGuard_01_1_Title,カーターたちの護衛,حماية كارتر ورفاقه,ui,1,approved,Antigravity,2026-06-18,
Tutorial_NewGamePlus_01_2_Title,引き継げるもの,ما يمكن نقله,ui,1,approved,Antigravity,2026-06-18,
Tutorial_NewGamePlus_01_3_Title,引き継げないもの,ما لا يمكن نقله,ui,1,approved,Antigravity,2026-06-18,
Tutorial_NewGamePlus_01_Title,『New Game+』,«+لعبة جديدة»,ui,1,approved,Antigravity,2026-06-18,
Tutorial_NewWeapon_01_1_Title,武器の切替,تبديل الأسلحة,ui,1,approved,Antigravity,2026-06-18,
Tutorial_NewWeapon_01_Title,新しい武器,سلاح جديد,ui,1,approved,Antigravity,2026-06-18,
Tutorial_Revive_01_2_Title,復活の費用,تكلفة الإحياء,ui,1,approved,Antigravity,2026-06-18,
Tutorial_Revive_01_Title,フェイによる復活,الإحياء بواسطة فاي,ui,1,approved,Antigravity,2026-06-18,
Tutorial_SavePoint_01_1_Title,冒険の記録は忘れずに,لا تنسَ تسجيل مغامرتك,ui,1,approved,Antigravity,2026-06-18,
Tutorial_SubQuest1st_01_1_Title,城や街の探索,استكشاف القلاع والمدن,ui,1,approved,Antigravity,2026-06-18,
