ID,source text,Arabic translation,category,context,notes
EL_MAGICSTONE_SWORD_07_DESCRIPTION,"""・<img id=""""RI_ICON_WPN_SWORD""""/>で敵を撃破後、<img id=""""RI_ICON_WPN_SWORD""""/>の次の攻撃で\n　クリティカル発生率が{Num:1}％上昇""","""・بعد هزيمة عدو بـ <img id=""""RI_ICON_WPN_SWORD""""/>، يزداد معدل الضربة الحرجة\n لهجوم <img id=""""RI_ICON_WPN_SWORD""""/> التالي بنسبة {Num:1}٪""",item_description,,
EL_MAGICSTONE_SWORD_07_NAME,快進撃,تقدم صاعق,ui,,
EL_MAGICSTONE_SWORD_08_DESCRIPTION,"""・<img id=""""RI_ICON_WPN_SWORD""""/>のダメージが{Num:1}％上昇\n・ガード時、盾の耐久力が減少しやすくなる""","""・يزداد ضرر <img id=""""RI_ICON_WPN_SWORD""""/> بنسبة {Num:1}٪\n・عند الحظر،يسهل تقليل متانة الدرع""",item_description,,
EL_MAGICSTONE_SWORD_08_NAME,防捨骨断,كسر العظام,ui,,
EL_MAGICSTONE_SWORD_09_NAME,ガードカウンター,ضربة مضادة,ui,,
EL_MAGICSTONE_SWORD_10_NAME,燕返し,ضربة السنونو المرتدة,ui,,
EL_MAGICSTONE_SWORD_12_NAME,捨て身の連撃,ضربات متتالية متهورة,ui,,
EL_MAGICSTONE_SWORD_13_NAME,オールガード,صد شامل,ui,,
EL_MAGICSTONE_SWORD_14_NAME,闘気全開,إطلاق الهالة القتالية,ui,,
EL_MAGICSTONE_SWORD_15_DESCRIPTION,"""・盾の耐久力が{Num:1}％以上の時、\n　<img id=""""RI_ICON_WPN_SWORD""""/>のダメージが{Num:2}％上昇""","""・عندما تكون متانة الدرع بقيمة {Num:1}٪ أو أكثر،\n يزداد ضرر <img id=""""RI_ICON_WPN_SWORD""""/> بنسبة {Num:2}٪""",item_description,,
EL_MAGICSTONE_SWORD_15_NAME,攻防一身,هجوم ودفاع متكامل,ui,,
EL_MAGICSTONE_SWORD_81_NAME,聖火の導き,إرشاد اللهب المقدس,ui,,
EL_MAGICSTONE_SWORD_82_NAME,かいしんのいちげき,ضربة حرجة,ui,,
EL_MAGICSTONE_SWORD_83_NAME,ブレイブ,شجاعة,ui,,
EL_MAGICSTONE_SWORD_84_NAME,外征の心得,أساسيات الحملة,ui,,
EL_MAGICSTONE_SWORD_85_NAME,反撃の備え,الاستعداد للهجوم المضاد,ui,,
EL_MagicStoneLottery_ButtonGuide_Exchange,詳細,تفاصيل,ui,,
EL_MagicStoneLottery_ButtonGuide,次へ,التالي,ui,,
EL_MagicStoneLottery_Exchange_00,取り替えました,تم الاستبدال,ui,,
EL_MagicStoneLottery_Exchange_01,自動分解されました,تم التفكيك تلقائياً,ui,,
EL_MagicStoneLottery_LotteryRank,生成ランク,رتبة الصنع,ui,,
EL_MagicStoneLottery_LotteryRate,出現率,نسبة الظهور,ui,,
EL_MagicStoneLottery_LotteryText,{N}個,{N} من العناصر,ui,,
EL_MagicStoneLottery_LotteryTextMulti,{N}個まとめて,{N} دفعة واحدة,ui,,
EL_MagicStoneLottery_LotteryTextSingle,生成,صنع,ui,,
EL_MagicStoneLottery_MSList_ChangeRarity,レア度切替,تبديل الندرة,ui,,
EL_MagicStoneLottery_New,New,جديد,ui,,
EL_MagicStoneLottery_ResultTitle,生成結果,نتائج الصنع,ui,,
EL_MagicStoneMenu_Guide_FairyChoice,フェイにおまかせ,دع الأمر لفاي,ui,,
EL_MagicStoneMenu_Guide_RemoveAll,すべてはずす,إزالة الكل,ui,,
EL_MagicStoneMenu_Guide_SwitchSort,並び順,الترتيب,ui,,
EL_MagicStoneMenu_List_Cost,コスト,التكلفة,ui,,
EL_MagicStoneMenu_List_Obtain,取得数,الكمية المملوكة,ui,,
EL_MagicStoneMenu_List_Possession,所持数,الكمية المملوكة,ui,,
EL_MagicStoneMenu_List_TotalCost,総コスト,التكلفة الإجمالية,ui,,
EL_MagicStoneMenu_NotEnoughCost,コストが足りません,التكلفة غير كافية,ui,,
EL_MagicStoneMenu_Sort_Cost,コスト順,حسب التكلفة,ui,,
EL_MagicStoneMenu_Sort_Equip,セット順,حسب التجهيز,ui,,
EL_MagicStoneMenu_Sort_ID,種類順,حسب النوع,ui,,
EL_MagicStoneMenu_Sort_Rare,レア度順,حسب الندرة,ui,,
EL_MagicStonePreset_Empty,未設定,غير محدد,menu,,
EL_MagicStoneShop_Close_Guide,店を出る,مغادرة المتجر,ui,,
EL_MagicStoneShop_Decompose_Guide,分解,تفكيك,ui,,
EL_MagicStoneShop_Decompose_MultiSelect,複数選択,اختيار متعدد,ui,,
EL_MagicStoneShop_Enhance_CostLimit,コスト上限,حد التكلفة,ui,,
EL_MagicStoneShop_Enhance,拡張,متقدم,ui,,
EL_MagicStoneShop_EnhanceFailedMessage,所持金が足りません,المال غير كافٍ,ui,,
EL_MagicStoneShop_Select_00,生成,صنع,ui,,
EL_MagicStoneShop_Select_01,分解,تفكيك,ui,,
EL_MainMenu2PControllerNotConnected,接続されていません,غير متصل,ui,,
EL_MainMenu2PDeviceController_PS5,ワイヤレスコントローラー,أداة التحكم اللاسلكية,menu,,
EL_MainMenu2PDeviceController_SWITCH2,コントローラー,أداة التحكم,menu,,
EL_MainMenu2PDeviceController_XBOX,コントローラー,أداة التحكم,menu,,
EL_MainMenu2PDeviceController,コントローラー,أداة التحكم,menu,,
EL_MainMenu2PDeviceKeyboard,キーボード/マウス,لوحة المفاتيح/الفأرة,ui,,
EL_MainMenu2PErrorController,コントローラーを接続してください,يُرجى توصيل أداة التحكم,menu,,
EL_MainMenu2PJoinMsg_PS5,"""『ふたりプレイ』ではプレイヤー２が\nフェイを操作できます。\n\n開始する場合は、\nプレイヤー２が使用するワイヤレスコントローラーで\n<btn id=""""MenuDecide""""/>を押してください。""","""في """"اللعب الثنائي""""، يمكن للاعب الثاني\nالتحكم في فاي.\n\nللبدء،\nيرجى الضغط على <btn id=""""MenuDecide""""/> باستخدام أداة التحكم اللاسلكية\nالتي يستخدمها اللاعب الثاني.""",tutorial,,
EL_MainMenu2PJoinMsg,"""『ふたりプレイ』ではプレイヤー２が\nフェイを操作できます。\n\n開始する場合は、\nプレイヤー２が使用するコントローラーで\n<btn id=""""MenuDecide""""/>を押してください。""","""في """"اللعب الثنائي""""، يمكن للاعب الثاني\nالتحكم في فاي.\n\nللبدء،\nيرجى الضغط على <btn id=""""MenuDecide""""/> باستخدام أداة التحكم\nالتي يستخدمها اللاعب الثاني.""",tutorial,,
EL_MainMenu2PJoinTitle,ふたりでプレイ,اللعب الثنائي,ui,,
EL_MainMenu2PMove,移動,حركة,ui,,
EL_MainMenu2PNext,次へ,التالي,ui,,
EL_MainMenu2PSelectDevice,入力方法の選択,اختيار طريقة الإدخال,ui,,
EL_MainMenuCategoryAccessory,アクセサリ,الإكسسوارات,ui,,
EL_MainMenuCategoryMain,ストーリー,القصة,ui,,
EL_MainMenuCategoryTreasures,大事なもの,أغراض مهمة,ui,,
EL_MainMenuCategoryTutorial,冒険の心得,دليل المغامرة,ui,,
EL_MainMenuEquipment,Equip,تجهيز,ui,,
EL_MainMenuFastTravelEnable,移動,حركة,ui,,
EL_MainMenuFooterMenuClose,閉じる,إغلاق,menu,,
EL_MainMenuFooterPinDel,目印を消す,إزالة العلامة,ui,,
EL_MainMenuFooterPinSet,目印を置く,وضع علامة,ui,,
EL_MainMenuFooterStoryPlayback,再生,تشغيل,ui,,
EL_MainMenuMezzanine,表示切替,تبديل العرض,ui,,
EL_MainMenuSupportAvatorDescLv1,フェイがエリオットの姿と動作を模倣する。\n攻撃時、敵にわずかなダメージを与える。,تقوم فاي بتقليد مظهر وحركات إليوت.\nتتسبب في ضرر طفيف للأعداء عند الهجوم.,skill_description,,
EL_MainMenuSupportFooter2PStart,ふたりでプレイ,اللعب الثنائي,ui,,
EL_MainMenuSystemAccept,設定を変更しました,تم تغيير الإعدادات,menu,,
EL_MainMenuSystemApply,反映,تطبيق,ui,,
EL_MainMenuSystemApplyAlert,設定変更の未反映,تغييرات غير مطبقة,menu,,
EL_MainMenuSystemApplyDialog,変更が適用されていません。\n設定内容を反映しますか？,لم يتم تطبيق التغييرات.\nهل تريد حفظ الإعدادات؟,menu,,FIT-CHECK [short_arabic: لم تُحفظ التغييرات. هل تريد حفظها؟]
EL_MainMenuSystemChangeCancel,変更した設定を元に戻しました,تم التراجع عن التغييرات,menu,,
EL_MainMenuSystemChargeAttackDirection,必殺技の演出,عرض حركة الحسم,ui,,
EL_MainMenuSystemChargeFixedDirection,必殺技の向き,اتجاه حركة الحسم,ui,,
EL_MainMenuSystemConfigDelete,割り当て解除,إلغاء التعيين,ui,,
EL_MainMenuSystemConfigWaiting,入力を待っています,في انتظار الإدخال,ui,,
EL_MainMenuSystemControl,コントローラー,أداة التحكم,menu,,
EL_MainMenuSystemDE_DE,Deutsch,الألمانية,ui,,
EL_MainMenuSystemDefault,初期設定に戻す,استعادة الإعدادات الافتراضية,menu,,
EL_MainMenuSystemDifficultyCasual,ノーマル,عادي,ui,,
EL_MainMenuSystemDifficultyHard,ベリーハード,صعب جداً,ui,,
EL_MainMenuSystemDifficultyHelp,詳細,تفاصيل,ui,,
EL_MainMenuSystemDifficultyNormal,ハード,صعب,ui,,
EL_MainMenuSystemDifficultyVeryEasy,イージー,سهل,ui,,
EL_MainMenuSystemDscNSWGraphicModeGraph,描画解像度を優先します。\nグラフィックを高品質に保ちます。,إعطاء الأولوية لدقة العرض.\nالحفاظ على جودة عالية للرسومات.,menu,,FIT-CHECK [short_arabic: الأولوية لدقة العرض وجودة الرسومات.]
EL_MainMenuSystemDulicationCancelTitle,設定の重複,تداخل في الإعدادات,menu,,
EL_MainMenuSystemDulicationSaveTitle,設定の重複,تداخل في الإعدادات,menu,,
EL_MainMenuSystemEN_US,English,الإنجليزية,ui,,
EL_MainMenuSystemES_ES,Español,الإسبانية,ui,,
EL_MainMenuSystemEventAuto,オート再生,تشغيل تلقائي,ui,,
EL_MainMenuSystemExit,ゲームを終了,إنهاء اللعبة,ui,,
EL_MainMenuSystemFooterDisplayBorderless,ボーダレス,بلا حدود,ui,,
EL_MainMenuSystemFooterDisplayFull,フルスクリーン,ملء الشاشة,ui,,
EL_MainMenuSystemFooterDisplayWindow,ウインドウ,نافذة,ui,,
EL_MainMenuSystemFR_FR,Français,الفرنسية,ui,,
EL_MainMenuSystemGame,設定,الإعدادات,menu,,
EL_MainMenuSystemGraphics,グラフィック,الرسومات,ui,,
EL_MainMenuSystemIT_IT,Italiano,الإيطالية,ui,,
EL_MainMenuSystemJA_JP,日本語,اليابانية,ui,,
EL_MainMenuSystemKeyboard,キーボード／マウス,لوحة المفاتيح/الماوس,ui,,
EL_MainMenuSystemKO_KO,한국어,الكورية,ui,,
EL_MainMenuSystemMsg2PAbility,能力使用,استخدام القدرة,ui,,
EL_MainMenuSystemMsg2PAttack,攻撃,هجوم,ui,,
EL_MainMenuSystemMsg2PForward,能力切替,تبديل القدرة,ui,,
EL_MainMenuSystemMsg2PHideInOut,隠れる／出る,اختباء / خروج,ui,,
EL_MainMenuSystemMsg2PReverse,能力切替,تبديل القدرة,ui,,
EL_MainMenuSystemMsgAbility,パートナーの能力使用,استخدام قدرة الشريك,ui,,
EL_MainMenuSystemMsgAbilityChangeBack,能力切替：逆送り,تبديل القدرة: السابق,ui,,
EL_MainMenuSystemMsgAbilityChangeFoward,能力切替：順送り,تبديل القدرة: التالي,ui,,
EL_MainMenuSystemMsgAction,話す／調べる,تحدث / تفحص,ui,,
EL_MainMenuSystemMsgBrightnessSetting,明るさ,السطوع,menu,,
EL_MainMenuSystemMsgDisplay,ディスプレイモード,وضع العرض,ui,,
EL_MainMenuSystemMsgEnv,環境音,الأصوات البيئية,ui,,
EL_MainMenuSystemMsgEventAuto,オート再生,تشغيل تلقائي,ui,,
EL_MainMenuSystemMsgEventSkip,スキップ,تخطي,ui,,
EL_MainMenuSystemMsgFayMoveKeyDown,フェイ：下へ移動,فاي: حركة لأسفل,ui,,
EL_MainMenuSystemMsgFayMoveKeyLeft,フェイ：左へ移動,فاي: حركة ليسار,ui,,
EL_MainMenuSystemMsgFayMoveKeyRight,フェイ：右へ移動,فاي: حركة لليمين,ui,,
EL_MainMenuSystemMsgFayMoveKeyUp,フェイ：上へ移動,فاي: حركة لأعلى,ui,,
EL_MainMenuSystemMsgFPS,フレームレート,معدل الإطارات,ui,,
EL_MainMenuSystemMsggOperationGuideAlways,常に表示,عرض دائماً,ui,,
EL_MainMenuSystemMsggOperationGuideNot,非表示,إخفاء,ui,,
EL_MainMenuSystemMsgGuard,ガード,صد,ui,,
EL_MainMenuSystemMsgGuide,目的地ガイド表示,عرض دليل الوجهة,ui,,
EL_MainMenuSystemMsgGuideAlways,常に表示,عرض دائماً,ui,,
EL_MainMenuSystemMsgGuideNot,非表示,إخفاء,ui,,
EL_MainMenuSystemMsgJump,ジャンプ,قفز,ui,,
EL_MainMenuSystemMsgLang,テキスト,النص,ui,,
EL_MainMenuSystemMsgMap,マップ,الخريطة,ui,,
EL_MainMenuSystemMsgMenu,メニュー,القائمة,ui,,
EL_MainMenuSystemMsgMoveKeyDown,下へ移動,حركة لأسفل,ui,,
EL_MainMenuSystemMsgMoveKeyLeft,左へ移動,حركة ليسار,ui,,
EL_MainMenuSystemMsgMoveKeyRight,右へ移動,حركة لليمين,ui,,
EL_MainMenuSystemMsgMoveKeyUp,上へ移動,حركة لأعلى,ui,,
EL_MainMenuSystemMsgNSWGraphicMode,モード,الوضع,ui,,
EL_MainMenuSystemMsgOperationGuide,操作ガイド表示,عرض دليل التحكم,ui,,
EL_MainMenuSystemMsgResolution,画面解像度,دقة الشاشة,menu,,
EL_MainMenuSystemMsgResolutionExp,画面解像度を変更します。,تغيير دقة الشاشة.,menu,,
EL_MainMenuSystemMsgScreenEffect,画面効果の強さ,قوة تأثيرات الشاشة,menu,,
EL_MainMenuSystemMsgScreenEffect1,普通,عادي,ui,,
EL_MainMenuSystemMsgScreenEffect2,少なく,قليل,ui,,
EL_MainMenuSystemMsgSupFairyMoveType,フェイの操作設定切替,تبديل إعدادات تحكم فاي,menu,,
EL_MainMenuSystemMsgSupMesLog,会話ログ,سجل المحادثات,ui,,
EL_MainMenuSystemMsgTextSpeed,テキスト表示速度,سرعة النص,ui,,
EL_MainMenuSystemMsgVib_PS5,ワイヤレスコントローラーの振動,اهتزاز أداة التحكم اللاسلكية,menu,,
EL_MainMenuSystemMsgVib_SWITCH2,コントローラーの振動,اهتزاز أداة التحكم,menu,,
EL_MainMenuSystemMsgVib_XBOX,コントローラーの振動,اهتزاز أداة التحكم,menu,,
EL_MainMenuSystemMsgVib,コントローラーの振動,اهتزاز أداة التحكم,menu,,
EL_MainMenuSystemMsgVoiceLang,ボイス,الأصوات,ui,,
EL_MainMenuSystemMsgVolume,全体,الصوت العام,ui,,
EL_MainMenuSystemMsgVSync,垂直同期,المزامنة العمودية,menu,,
EL_MainMenuSystemMsgVSyncExp,垂直同期の設定を変更します。,تغيير إعدادات المزامنة العمودية.,menu,,FIT-CHECK [short_arabic: تعديل المزامنة العمودية.]
EL_MainMenuSystemMsgVSyncOffExp,垂直同期を無効にします。,تعطيل المزامنة العمودية.,menu,,
EL_MainMenuSystemMsgVSyncOnExp,垂直同期を有効にします。,تفعيل المزامنة العمودية.,menu,,
EL_MainMenuSystemSelectFixed,固定,ثابت,ui,,
EL_MainMenuSystemShortCut2Direct_PS5,ボタン切替,تبديل الأزرار,ui,,
EL_MainMenuSystemShortCut2Direct_SWITCH2,ボタン切替,تبديل الأزرار,ui,,
EL_MainMenuSystemShortCut2Direct_XBOX,ボタン切替,تبديل الأزرار,ui,,
EL_MainMenuSystemShortCut2Direct,ボタン切替,تبديل الأزرار,ui,,
EL_MainMenuSystemShortCut2Setting,フェイの能力切替,تبديل قدرات فاي,ui,,
EL_MainMenuSystemSound,サウンド,الصوت,ui,,
EL_MainMenuSystemSoundGallery_Induction,フェイの魔法レッスン,درس فاي السحري,ui,,
EL_MainMenuSystemSoundGallery,音楽,الموسيقى,ui,,
EL_MainMenuSystemSupportTalkLittle,控えめ,منخفض,ui,,
EL_MainMenuSystemSupportTalkMany,多め,مرتفع,ui,,
EL_MainMenuSystemSupportTalkTitle,パートナーの会話頻度,تكرار محادثات الشريك,ui,,
EL_MainMenuSystemTextFast,速い,سريع,ui,,
EL_MainMenuSystemTextModel,お好みの表示速度に設定してください。,يرجى ضبط سرعة عرض النص المفضلة لديك.,menu,,FIT-CHECK [short_arabic: يرجى اختيار سرعة عرض النص.]
EL_MainMenuSystemTextNo,オフ,إيقاف,menu,,
EL_MainMenuSystemTextNormal,普通,عادي,ui,,
EL_MainMenuSystemTextOnce,一括,دفعة واحدة,ui,,
EL_MainMenuSystemTextSlow,ゆっくり,ببطء,ui,,
EL_MainMenuSystemTextYes,オン,تشغيل,menu,,
EL_MainMenuSystemTitle,タイトルへ戻る,العودة إلى القائمة الرئيسية,menu,,
EL_MainMenuSystemTitleBrightness,画面設定,إعدادات الشاشة,menu,,
EL_MainMenuSystemTitleController,コントローラー設定,إعدادات أداة التحكم,menu,,
