key,source,target
StoryText/S01_N25_1100_M010_FYL000_f,إنه قط فعلًا~,
StoryText/S02_N22_2000_M040_FYL000_f,"كما توقعت، الوحوش كثيرة هنا.
أتُراها انجذبت إلى المكان؟",
StoryText/M01_E12_2000_M050_NPC0030_m,"لقد هاجم الجنود الذين حاولوا إيقافه
ثم عبر باب الزمن...",
StoryText/S03_N34_4000_M030_FYL000_f,"هل صاروا أقوياء
بسبب براعم شجرة إيلدر؟",
StoryText/M05_SA2MGC_E05_1000_M160_NPC2322_00_m,"فقد يعودون في أي وقت.
أبلغهم بتشديد الحراسة على برج الشمال الأبيض!",
StoryText/S02_N18_3000_M060_PCM000_m,إذن بالفعل، أنت وقبيلة ميو...,
StoryText/M05_SA1MGC_E03_2000_M090_NPC0200_m,"كما توقعت، تلك هي غايتكِ!
هيلك، أليست هذه فتنة على القرية!؟",
StoryText/S03_N12_3000_M130_PCM000_m,"كما توقّعت، يبدو أنه من الأفضل لكما
أن تتحدّثا بصراحة.",
StoryText/S03_N27_1000_M200_NPC3319_00_m,"في الحقيقة، أريد أن أصنع كتابًا مصوّرًا جديدًا.
أشتاق إلى سماع ضحكات الأطفال وهم يقرؤونه.",
StoryText/S04_N24_4000_M020_PCM000_m,كما توقّعت، توجد مخلوقات سحرية في هذا العصر أيضًا.,
StoryText/M04_E03_1000_M040_PCM000_m,إذًا فهو ينوي استغلال ماو حقًا……,
StoryText/M03_E08_1000_M240_NPC0060_f,توقف!,
StoryText/M05_A3MGC_E02_1000_M150_NPC0110_m,"كفى، ليس من الصواب أن نحكم بناءً على الظنون.
لندعُ الآن للراحلين بالرحمة.",
StoryText/S04_N05_3200_M090_NPC4219_f,"مستحيل أن أقلع!
فأنا حين أثمل تمامًا…",
StoryText/M05_SA3MGC_E07_2000_M120_PCM000_m,توقّفي!!,
StoryText/M04_E08_1000_M200_NPC0200_m,توقفا!,
StoryText/M05_SA1MGC_E03_2000_M190_NPC0200_m,توقفوا! ألا تتوقفون، أيها القوم!,
StoryText/S04_N03_4000_M130_NPC4300_m,"ولأن أسلوبه كان قاسيًا، كثُر أعداؤه،
لكن لم يكن في إيمانه ومبدئه أي خطأ.",
StoryText/M04_E15_3000_M270_FYL000_f,"لا خيار أمامنا سوى أن نفعلها!
من أجل هيوريا!",
StoryText/M03_E12_1000_M050_FYL000_f,"لقد بذلنا كل ما في وسعنا.
نحن لن نُهزَم!",
StoryText/S04_N08_2000_M140_PCM000_m,"يا للهول...
لا بأس، سأدبّر الأمر بطريقة ما.",
StoryText/M04_E01_1000_M140_NPC0160_m,يا للأسف، يبدو أنني أصبحتُ مكروهًا تمامًا.,
StoryText/S04_N30_5000_M150_NPC0240_f,"يا للعجب. لا يمكن للمرء أن يكذب.
لكن عجزي عن التقدّم للخطبة حقيقة.",
StoryText/M05_SA3MGC_E04_1000_M070_NPC0060_f,لن……أ……,
StoryText/M03_E15_2000_M110_NPC0030_m,"كنتُ أود أن أصغي إلى حديثك على مهل،
لكن الأوضاع قد تغيرت.",
StoryText/S01_N25_2300_M040_NPC0090_m,كُلي على مهلك.,
StoryText/M05_SA3MGC_E04_1000_M100_NPC0060_f,لن……أ……سامح……,
StoryText/M05_SA3MGC_E04_1000_M120_NPC0060_f,لن……أسامح……,
StoryText/M06_E08_3000_M070_NPC0060_f,كَـ... ـيـ... كيف تجرّؤو... كيف تجرّؤووون...,
StoryText/S03_N12_2000_M010_NPC0110_m,"أه، أهلاً، إليوت.
ماذا؟ هل جئتَ إلى القرية؟",
StoryText/M06_E18_1100_M130_NPC0020_m,"كُ، كفى عن هذا!
هذا بالضبط يبدو كأنه وداع أخير، أليس كذلك!؟",
StoryText/S04_N30_1000_M010_NPC4369_m,هيّا، هيّا!,
StoryText/S04_N24_5000_M010_NPC4200_00_m,"أهلاً يا إليوت.
بخصوص مسألة المخلوقات السحرية...",
StoryText/S04_N05_3000_M010_NPC4200_00_m,"أهلًا يا إليوت!
هل جلبت الثمرة؟",
StoryText/S03_N12_6210_M010_NPC3304_m,"أهلاً يا هيوريك!
هل ستخرج اليوم أيضاً؟",
StoryText/S03_N12_6310_M010_NPC0110_m,أهلاً، تجتهد اليوم أيضاً!,
StoryText/M05_A3MGC_E01_2000_M210_NPC3300_00_m,حسنًا! لنبذل قصارى جهدنا!,
StoryText/M06_E24_6000_M110_NPC0060_f,وها قد بلغنا تلك الغاية أخيرًا الآن.,
StoryText/M06_E24_2000_M260_FYL000_f,"حمدًا لله…
إذًا فقد أدّيتُ دوري المهمّ!",
StoryText/M06_E24_2100_M250_FYL000_f,"حمدًا لله…
إذًا فقد أدّيتُ دوري المهمّ!",
StoryText/M06_E05_1000_M090_FYL000_f,"حمدًا لله……
بهذا ستُنقَذ هيوريا، أليس كذلك!",
StoryText/M06_E24_2000_M160_FYL000_f,حمدًا لله…!,
StoryText/M06_E24_2100_M150_FYL000_f,حمدًا لله…!,
StoryText/M05_SA3MGC_E02_1000_M110_FYL000_f,الحمد لله～!,
StoryText/S03_N27_4000_M030,"هذا رائع يا عمّي!
بهذا ستصبح الرسمة جميلة بالتأكيد!",
StoryText/S03_N27_4000_M030_NPC3040_00_m,"هذا رائع يا عمّي!
بهذا ستصبح الرسمة جميلة بالتأكيد!",
StoryText/M06_E13_2000_M110_FYL000_f,تهانيّ، يا إليوت.,
StoryText/S04_N08_1000_M250_NPC0020_m,إن أمكن، فهل لي أن أرافقك أنا أيضاً؟,
StoryText/M02_E05_3000_M660_PCM000_m,"تعالي معي إن أردتِ.
سأرافقكِ على الأقل إلى مكان فيه ناس.",
StoryText/M03_E11_1100_M090_FYL000_f,"رائع!
المديرة فاوستا إنسانة طيبة حقًا!",
StoryText/M02_E05_3000_M420_FYL000_f,لا أتذكر جيدًا...,
StoryText/M05_A3MGC_E03_2000_M010_NPC0520_m,"أحسنتَ الوصول.
أنا أحد الحكماء الثلاثة، تادوكورو.",
StoryText/G01_N02_1000_M050_PCM000_m,"لا أفهم تمامًا... لكنني
سأفعل كما تقولين.",
StoryText/M02_E06_1200_M030_FYL000_f,"لستُ متأكدةً تمامًا...
ولكني أريد أن أعرف ما يمكنني فعله!",
StoryText/S04_N26_6000_M080_NPC4330_00_m,"لا أفهم تماماً، لكنني فهمت!
سأقبله بكل امتنان!",
StoryText/S04_N26_3000_M030_NPC2322_01_f,"لستُ أدري بالضبط...
لكن لا بأس من التخلص منها على الأرجح.",
StoryText/M01_E04_1000_M200_PCM000_m,غالبًا ما يصفني الناس بغريب الأطوار.,
StoryText/M05_SA1MGC_E02_1000_M010_PCM000_m,إنها نائمة بعمق.,
StoryText/M01_E10_1000_M010_NPC0030_m,"أهلاً بعودتك يا إليوت.
المعذرة على العجلة، فلنستمع إلى تقريرك.",
StoryText/M01_E02_1000_M020_PCM000_m,إنه مشط جيد، ويبدو أنه قد اعتُني به جيدًا.,
StoryText/S04_N03_2100_M030_NPC0040_m,"أحسنت القول يا أوزان!
إذًا، أعتمد عليك!",
StoryText/S02_N18_3000_M030_PCM000_m,"إن سمحت لي، أيمكنك أن تخبرني؟
من كان ذلك الشخص الذي عهد إليك بالجوهرة؟",
StoryText/S04_N35_4000_M110_PCM000_m,حسنًا… سأُنهي الأمر بسرعة!,
StoryText/M05_SA3MGC_E04_1000_M030_NPC3219_m,حسنًا……ها قد جهز.,
StoryText/S03_N34_5000_M060_PCM000_m,حسنًا… هيا، تعالوا!,
StoryText/M06_E04_0100_M020_PCM000_m,"حسنًا، يمكننا فعلها!
سنحسمها هكذا دفعةً واحدة!",
StoryText/M06_E05_0100_M020_PCM000_m,"حسنًا، يمكنني فعلها!
سأحسمها على هذا النحو!",
StoryText/S02_N23_2000_M010_PCM000_m,حسنًا، لم يبقَ إلا أن أجهز عليه…!,
StoryText/S04_N40_4000_M090_NPC0431_m,"حسنًا، لا بد أنه صار لحنًا أفضل الآن.
دعني أعزف المقطع الذي أضفتُه على سبيل التجربة!",
StoryText/S04_N40_4000_M090_NPC0441_m,"حسنًا، لا بد أنه صار لحنًا أفضل الآن.
دعني أعزف المقطع الذي أضفتُه على سبيل التجربة!",
StoryText/M05_SA3MGC_E06_1000_M130_NPC3219_m,"حسنًا، أصبحنا مطمئنين الآن.
لم يبقَ سوى أن تتغذّى براحة وتُشفى جراحها.",
StoryText/L01_N03_1000_M060_PCM000_m,حسنًا، إذًا لنذهب!,
StoryText/S04_N08_4000_M070_PCM000_m,حسنًا، إذًا لنعد إلى المدينة.,
StoryText/S03_N34_8000_M070_PCM000_m,حسنًا، إذًا لنعد لتقديم التقرير.,
StoryText/M01_E04_2000_M118_PCM000_m,حسنًا، حان وقت الانطلاق.,
StoryText/S03_N28_1000_M300_PCM000_m,"حسنًا، في هذه الحال
لنسأل كاروتيشيا عن التفاصيل.",
StoryText/S04_N40_2000_M070_NPC0421_m,"حسنًا، انتهيت.
وبما أن الفرصة سانحة، فلنجرّب عزفه.",
StoryText/M05_SA1MGC_E01_0500_M010_NPC0090_m,"حسنًا، انتهيت.
إنها زينة زهور لأجل ماو.",
StoryText/M05_A3MGC_E01_3000_M010_NPC0110_m,حسنًا، تمكنّا من صدّهم بصعوبة...!,
StoryText/S03_N28_2000_M120_NPC3300_00_m,حسنًا، سأذهب لأجمع الجميع.,
StoryText/M05_SA2MGC_E05_1000_M170_NPC2321_00_m,حسنًا، فهمت.,
StoryText/M01_E11_1000_M020_NPC0040_m,حسناً، أخرج ذلك المفتاح.,
StoryText/S04_N26_1000_M200_NPC4330_00_m,"حسناً، أنا أثق بك.
خذ هذه معك.",
StoryText/S04_N29_3000_M060_PCM000_m,"حسناً، سأبحث عن بعض الوصفات التي
قد تفيدنا.",
StoryText/M06_E22_9100_M060_NPC0510_m,"حسنًا، حان الوقت!
سنرسل القوّة السحريّة إلى جبل العنقاء!",
StoryText/S03_N12_6300_M070_NPC0110_m,"حسناً، الوقت ثمين.
ما دام الأمر قد تقرّر، فلنذهب إليها!",
StoryText/M02_E07_2000_M010_PCM000_m,"حسناً، لقد عدنا إلى القرية.
……همم؟",
StoryText/S03_N27_2000_M110_PCM000_m,"حسنًا، سأرشدك إلى هناك.
تعال معي.",
StoryText/M05_A3MGC_E03_2100_M020_PCM000_m,حسنًا، لنبحث عن الحكيم الأخير المتبقّي.,
StoryText/M03_E01_1000_M120_PCM000_m,حسناً، فلنسأله.,
StoryText/S01_N25_4000_M070_NPC0090_m,حسناً، لنذهب.,
StoryText/S04_N03_3000_M190_PCM000_m,حسنًا، لنعد إلى البلدة.,
StoryText/S04_N24_2000_M090_PCM000_m,حسنًا، لنبحث في الأمر.,
StoryText/S04_N09_1000_M200_PCM000_m,حسنًا، لنتّجه إلى أطلال الضباب.,
StoryText/S02_N32_7000_M050_NPC0180_f,"حسنًا، أضاء باللون الأزرق.
بهذا لم تعد هناك أيّ مشكلة.",
StoryText/M06_E17_2000_M230_PCM000_m,"جيّد.
يبقى أن نوصل تلك القوّة السحرية إلى العنقاء…",
StoryText/M03_E09_1000_M210_NPC0190_m,"حسناً. انتهيت من تقطيع الحطب.
أما النقص فسأستعير ما يسده من الكوخ.",
StoryText/S01_N20_4000_M010_PCM000_m,حسناً. حجر امتصاص السحر يعمل كما ينبغي أيضاً.,
StoryText/S04_N04_2000_M040_NPC4029_m,أحسنتِ، أحسنتِ.,
StoryText/S01_N20_2000_M030_FYL000_f,"أحسنت، أحسنت.
امتصّ الكثير الكثير من القوة السحرية!",
StoryText/M05_SA2MGC_E04_2000_M020_NPC0190_m,"حسنًا حسنًا، لا بأس يا راوي.
أبوكَ معكَ.",
StoryText/S04_N30_2000_M040_PCM000_m,"حسنًا!
لنأخذ هذه ونعُد إلى أختي رايكا ومن معها.",
StoryText/S04_N30_2100_M030_PCM000_m,"حسنًا!
لنأخذ هذه ونعُد إلى أختي رايكا ومن معها.",
StoryText/S04_N08_3000_M060_PCM000_m,حسنًا! إذًا لنتقدّم إلى الداخل.,
StoryText/S04_N40_9000_M080_NPC0410_m,"حسنًا! عربون شكر على مساعدتك،
دعني أصوغها على ذوقك يا سيد إليوت!",
StoryText/M05_A3MGC_E01_3000_M160_NPC0110_m,كفى، ستجعلني أغترّ بنفسي.,
StoryText/M05_A1MGC_E01_1000_M240_NPC0200_m,كفى!,
StoryText/M04_E08_1000_M020_NPC1003_00_m,"أأنت غريب عن هذا المكان؟
هيئتك غريبة بعض الشيء……",
StoryText/M04_E15_3000_M370_PCM000_m,"أتمنّى أن يأتي مستقبل أفضل.
…من أجل ماو أيضًا.",
StoryText/M01_E10_1000_M380_NPC0010_f,هل هذا مقبول حقًا؟,
StoryText/S02_N23_3000_M040_PCM000_m,أعتمد عليكِ في ذلك.,
StoryText/S04_N07_1200_M030_NPC4400_f,"أعتمد عليك من فضلك.
يا سيد إليوت.",
StoryText/S02_N32_1000_M270_NPC0180_f,"أعتمد عليك!
يا سيد إليوت.",
StoryText/S03_N12_8100_M010_NPC0110_m,"حسناً، لقد نجحت!
ما رأيك، يبدو أن هذه صالحة للأكل!",
StoryText/M06_E25_1000_M080_NPC4389_m,"إن-إنها ليست مكيدةً على الإطلاق!
هذه… هذه للأخ الكبير——",
StoryText/S04_N24_5000_M160_NPC4012_00_f,"أ، أنا...
سعيدةٌ لأنني أعمل في هذا المتجر!",
StoryText/M06_E21_1000_M140_NPC4030_00_f,"إ، إن كان بوسعنا نحن أيضًا فعل شيء،
فلنجرّب يا تُرى؟",
StoryText/M03_E13_1000_M180_NPC0040_m,"أ، أنا… أنــا،
كُلَّ… البَشَر――",
StoryText/M03_E13_2000_M180_NPC0040_m,"أ، أنا… أنــا،
كُلَّ… البَشَر――",
StoryText/S04_N24_4000_M060_NPC2210_m,أ… أنا… تاجرٌ… مسافر.,
StoryText/S04_N05_3100_M250_NPC4219_f,واو! هذه القصة تشوّقني!,
StoryText/S04_N35_4000_M010_FYL000_f,واو… ما أجملها…!,
StoryText/S04_N40_9000_M040_FYL000_f,"واو……!
لقد صار رائعًا جدًّا!",
StoryText/M06_E22_2000_M010_FYL000_f,"واو، يا له من طائر ضخم……
يكاد يبدو حيًّا.",
StoryText/S02_N16_3000_M160_FYL000_f,واو، الزهور متفتّحة بجمال~!,
StoryText/S02_N32_2000_M030_FYL000_f,واو، مذهل!,
StoryText/S03_N27_3000_M050,"واو، رائع!
أرجوك، احكِ لي قصة ممتعة!",
StoryText/S03_N27_3000_M050_NPC3040_00_m,"واو، رائع!
أرجوك، احكِ لي قصة ممتعة!",
StoryText/S04_N40_3000_M060_FYL000_f,"واو، رائع جدًا!
مجرد إضافة آلة واحدة يُحدث كل هذا الفرق!",
StoryText/S03_N27_3000_M100,"واو، كانت ممتعة جدًّا!
شكرًا لك يا عمّي!",
StoryText/S03_N27_3000_M100_NPC3040_00_m,"واو، كانت ممتعة جدًّا!
شكرًا لك يا عمّي!",
StoryText/M02_E10_1000_M020_FYL000_f,واو، إنه يشبه المرآة حقًا!,
StoryText/S04_N40_9000_M310_FYL000_f,"واو، رائع……!
هذا هو التوزيع الذي اختاره إليوت إذًا.",
StoryText/M03_E04_1000_M040_FYL000_f,واو، إنه يلمع ببريق!,
StoryText/M04_E04_1000_M200_FYL000_f,"واو، إنّها لامعة!
جميلة جدًّا~!",
StoryText/S04_N40_1000_M010_FYL000_f,واو، عزف بارع!,
StoryText/M06_E26_1000_M400_NPC4369_m,"واو، الأخ الكبير والأميرة أيضًا،
وجهاكما محمرّان تمامًا!",
StoryText/S04_N29_5000_M020_NPC4400_f,واو، أنتِ بارعة يا أميرتي!,
StoryText/S04_N39_2000_M030_NPC0220_n,واااو…!,
StoryText/M02_E08_1000_M150_FYL000_f,"واااا...؟!
لا تتشاجروا!",
StoryText/M02_E05_2000_M220_FYL000_f,"واااه، هذا سيء!؟
إن لم نسرع، فستتلاشى حياته!",
StoryText/S04_N40_4000_M100_FYL000_f,"واو!
يا له من لحن مفعم بالحماس!",
StoryText/S04_N30_3000_M070_NPC4369_m,واو! شكرًا لك يا أخي!,
StoryText/S01_N25_1100_M070_FYL000_f,واو! ما أظرفها~,
StoryText/S04_N07_3000_M130_NPC4400_f,واو! رائع، رائع أيتها الأميرة!,
StoryText/M06_E23_1000_M010_FYL000_f,"يا للروعة! مذهل!
نحن نمتطي ظهر العنقاء!",
StoryText/M06_E25_1000_M070_FYL000_f,"واو! إليوت!
منذ متى وأنت هنا!؟",
StoryText/S04_N06_2000_M050_NPC4401_f,"واو! هذا يساعدني كثيرًا.
كنا بالضبط بحاجةٍ إلى أيدٍ عاملة.",
StoryText/M06_E25_1100_M130_FYL000_f,"واو!؟
إليوت!؟",
StoryText/S04_N35_3000_M230_NPC4379_f,"فهمت…
إذًا أنا أيضًا سأشجّعك!",
StoryText/M06_E14_1000_M210_NPC0520_m,حسنًا، سأعهد بالأمر إليك.,
StoryText/M01_E04_2000_M030_PCM000_m,"حسنًا، حسنًا.
سأتدبر الأمر بطريقة ما.",
StoryText/S01_N19_1000_M230_NPC0200_m,فهمت، سأخرج أنا.,
StoryText/S04_N40_7000_M110_PCM000_m,"فهمت.
سأوصل هذه الآلة إليه.",
StoryText/S04_N06_2000_M120_PCM000_m,"فهمت.
إذًا سأذهب على الفور.",
StoryText/S04_N02_1000_M150_PCM000_m,"فهمت.
إذًا، لنفعل هكذا.",
StoryText/M05_E04_1000_M160_NPC0020_m,"فهمت.
أرجوك أن تذهب بحذر.",
StoryText/M02_E09_2000_M170_NPC0020_m,"حسناً.
على أي حال، حتى لو أخبرت أحدًا، فلن يصدقني الشخص العادي.",
StoryText/M06_E22_8000_M040_PCM000_m,"فهمت.
جميعًا، ابذلوا قصارى جهدكم!",
StoryText/M02_E05_3000_M700_PCM000_m,"حسناً.
سأعتمد عليكِ إن حدث مكروه.",
StoryText/S03_N12_8000_M060_PCM000_m,"فهمت.
سأحاول.",
StoryText/M03_E11_1000_M021_PCM000_m,"فهمت.
سأبلّغ المديرة فاوستا بذلك بنفسي.",
StoryText/M06_E07_4000_M070_NPC0030_m,"فهمت.
سأتولّى أنا إبلاغ رايكا بالأمر.",
