ID,source text,Arabic translation,category,notes
EL_MainMenuSystemDscNSWGraphicModeAction,フレームレートを優先します。\nキャラクターの動きがよりスムーズになります。,إعطاء الأولوية لمعدّل الإطارات.\nتصبح حركة الشخصيات أكثر سلاسة.,dialogue,
EL_MainMenuSystemFPSExp,フレームレートを変更します。,تغيير معدّل الإطارات.,dialogue,
EL_MainMenuSystemFooterDisplayBorderlessExp,枠の無いウインドウモードで表示します。,العرض في وضع النافذة بلا إطار.,dialogue,
EL_MainMenuSystemFooterDisplayFullExp,フルスクリーンで表示します。,العرض بملء الشاشة.,dialogue,
EL_MainMenuSystemFooterDisplayWindowExp,ウインドウモードで表示します。,العرض في وضع النافذة.,dialogue,
EL_MainMenuSystemMsgButtonCaution,ショートカットメニューで各ボタンに対応した機能が使えなくなります,ستتعطّل الوظائف المرتبطة بكلّ زرّ في قائمة الاختصارات,dialogue,
EL_MainMenuSystemMsgButtonCaution_PS5,ショートカットメニューで各ボタンに対応した機能が使えなくなります,ستتعطّل الوظائف المرتبطة بكلّ زرّ في قائمة الاختصارات,dialogue,
EL_MainMenuSystemMsgButtonCaution_SWITCH2,ショートカットメニューで各ボタンに対応した機能が使えなくなります,ستتعطّل الوظائف المرتبطة بكلّ زرّ في قائمة الاختصارات,dialogue,
EL_MainMenuSystemMsgButtonCaution_XBOX,ショートカットメニューで各ボタンに対応した機能が使えなくなります,ستتعطّل الوظائف المرتبطة بكلّ زرّ في قائمة الاختصارات,dialogue,
EL_MainMenuSystemMsgGuideAlwaysExp,目的地ガイドを常に表示します。,عرض دليل الوجهة دائماً.,dialogue,
EL_MainMenuSystemMsgGuideNotExp,目的地ガイドを非表示にします。,إخفاء دليل الوجهة.,dialogue,
EL_MainMenuSystemMsgGuideStandardExp,目的地ガイドを適宜再表示します。,إعادة عرض دليل الوجهة عند الحاجة.,dialogue,
EL_MainMenuSystemMsggOperationGuideAlwaysExp,操作ガイドを常に表示します。,عرض دليل التحكّم دائماً.,dialogue,
EL_MainMenuSystemMsggOperationGuideNotExp,操作ガイドを非表示にします。,إخفاء دليل التحكّم.,dialogue,
EL_MainMenuSystemMsggOperationGuideStandardExp,操作ガイドを適宜再表示します。,إعادة عرض دليل التحكّم عند الحاجة.,dialogue,
EL_MainMenuSystemNote,難易度は冒険の道しるべで変更できます。,يمكن تغيير مستوى الصعوبة من مرشد المغامرة.,dialogue,
EL_MainMenuSystemShortCut2DirectGuide,ボタンを押すごとに能力を切り替えられます。,يمكن تبديل القدرة مع كلّ ضغطة زرّ.,dialogue,
EL_MainMenuSystemShortCut2DirectGuide_PS5,ボタンを押すごとに能力を切り替えられます。,يمكن تبديل القدرة مع كلّ ضغطة زرّ.,dialogue,
EL_MainMenuSystemShortCut2DirectGuide_SWITCH2,ボタンを押すごとに能力を切り替えられます。,يمكن تبديل القدرة مع كلّ ضغطة زرّ.,dialogue,
EL_MainMenuSystemShortCut2DirectGuide_XBOX,ボタンを押すごとに能力を切り替えられます。,يمكن تبديل القدرة مع كلّ ضغطة زرّ.,dialogue,
EL_MainMenuSystemShortCut2NormalGuide,ショートカットメニューで能力を切り替えられます。,يمكن تبديل القدرة من قائمة الاختصارات.,dialogue,
EL_MainMenuSystemSupportTalkExp,パートナーの会話頻度を切り替えられます。,يمكن تبديل معدّل حديث الرفيق.,dialogue,
EL_MainMenuSystemTitleDetail,プレイを終了し、タイトルへ戻ります。,إنهاء اللعب والعودة إلى القائمة الرئيسية.,dialogue,
EL_MainMenuSystemTitleMsgDofExp,被写界深度の適用を変更します。,تغيير تطبيق عمق المجال.,dialogue,
EL_MainMenuSystemTitleMsgDofOffExp,被写界深度を適用しません。,عدم تطبيق عمق المجال.,dialogue,
EL_MainMenuSystemTitleMsgDofOnExp,被写界深度を適用します。,تطبيق عمق المجال.,dialogue,
EL_MainMenuSystemTitleMsgShadowExp,影の表現の品質を変更します。,تغيير جودة عرض الظلال.,dialogue,
EL_MainMenuSystemTitleMsgShadowHighExp,影の表現を高品質にします。,جعل عرض الظلال بجودة عالية.,dialogue,
EL_MainMenuSystemTitleMsgShadowLowExp,影の表現を低品質にします。,جعل عرض الظلال بجودة منخفضة.,dialogue,
EL_MainMenuSystemTitleMsgShadowMidExp,影の表現の中品質にします。,جعل عرض الظلال بجودة متوسّطة.,dialogue,
EL_MainMenuSystemTitleMsgVignetteExp,ビネット表現の適用を変更します。,تغيير تطبيق تأثير التظليل الحوافّي.,dialogue,vignette
EL_MainMenuSystemTitleMsgVignetteInfExp,弱めのビネット表現を適用します。,تطبيق تأثير تظليل حوافّي خفيف.,dialogue,
EL_MainMenuSystemTitleMsgVignetteNoExp,ビネット表現を適用しません。,عدم تطبيق تأثير التظليل الحوافّي.,dialogue,
EL_MainMenuSystemTitleMsgVignetteStanExp,ビネット表現を適用します。,تطبيق تأثير التظليل الحوافّي.,dialogue,
EL_N02_E02_1100_M010_NPC3000,ちょっと前に、やけに上等な服を着たオヤジがきてよ。\n若いやつらを雇って、どっかに連れてったぜ。,قبل قليل، جاء رجل عجوز يرتدي ثيابًا أنيقة للغاية.\nاستأجر بعض الشبان واصطحبهم إلى مكان ما.,dialogue,
EL_N02_E02_1100_M020_NPC3000,……は？\n行き先なんて知るかよ。,……ماذا؟\nوكيف لي أن أعرف إلى أين ذهبوا؟,dialogue,
EL_N02_E02_1100_M030_NPC3000,俺は、あんな胡散臭いヒゲ野郎に騙されるほど\nマヌケじゃねえからなあ。ひひひ……,لستُ من الأغبياء الذين ينخدعون\nبصاحب لحية مريب كذاك. هِهِهِ……,dialogue,
EL_N02_E02_1100_M040_NPC3030,今、孫が北の雪原に出かけてるの。\nなんでも、いい仕事にありつけたんですって。,حفيدي الآن في الحقول الثلجية شمالًا.\nيقولون إنه ظفر بعمل جيد.,dialogue,
EL_N02_E02_1100_M050_NPC3030,危険だけど大金がもらえる、なんて言ってたけど……,قال إنه عمل خطير لكن أجره وفير……,dialogue,
EL_N02_E02_1100_M060_NPC3030,お金なんてどうでもいいわ。\nあの子が無事に戻ってくれれば、それだけで……,لا يهمني المال.\nيكفيني أن يعود ذلك الفتى سالمًا، لا غير……,dialogue,
EL_N02_E02_1100_M070_NPC0140,ここだけの話……大陸の北の『とある遺跡』には、\n世界を救うための力が眠ってるんだ。,بيني وبينك……في «أطلال معينة» شمالي القارة\nترقد قوة قادرة على إنقاذ العالم.,dialogue,
EL_N02_E02_1100_M080_NPC0140,俺の家の伝承だ、ウソじゃねえぞぉ！？　\n本当なら、そのすっげえ力は俺のものだったんだ……,إنها رواية متوارثة في عائلتي، لستُ كاذبًا!؟\nلو صحّت، لكانت تلك القوة العظيمة من نصيبي……,dialogue,
EL_N02_E02_1100_M090_NPC0140,俺ぁ、こんな安酒を飲んでるような身分じゃねえんだ。\nなめるなよ……ひっく！,أنا لستُ ممن يليق بهم احتساء خمر رخيص كهذا.\nلا تستخفّ بي……هِيك!,dialogue,
EL_N02_E02_1100_M100_NPC0130,わたしたちの幼馴染みに\nヒューリックってやつがいるんだ。,لنا صديق طفولة\nاسمه هيوريك.,dialogue,
EL_N02_E02_1100_M110_NPC0130,こんな時代に、未来のことを熱心に考えてる\n変わり者なんだよ。,إنه غريب الأطوار يفكّر بحماس في أمر المستقبل\nفي زمن كهذا.,dialogue,
EL_N02_E02_1100_M120_NPC0130,もっとも彼は、わたしの方が変わってるって言うんだ。\nまったく失礼な話だよ、あはは！,بل إنه يقول إنني أنا الغريبة الأطوار.\nيا له من كلام وقح، هاهاها!,dialogue,speaker self-ref feminine (わたし); NPC0130 inferred female from 私の方が変わってる reply
EL_N02_E02_1100_M130_NPC0120,お役に立てないで、ごめんなさいね。\n私、病気がちで寝たきりのことが多くて……,أعتذر لأنني لا أستطيع أن أكون عونًا لك.\nأنا كثيرة المرض، وملازمة للفراش غالبًا……,dialogue,"speaker female (病気がちで寝たきり, gentle 私)"
EL_N02_E02_1100_M140_NPC0120,生まれた時から、ずっとそうで、\nもう諦めているんです。,هكذا كان حالي منذ مولدي،\nوقد استسلمتُ للأمر منذ زمن.,dialogue,
EL_N02_E02_1100_M150_NPC0120,あの人は、古代の魔法なら\nきっと治せるって言うんだけど……,يقول ذلك الشخص إن السحر القديم\nقادر على شفائي حتمًا، لكن……,dialogue,
EL_NPC0010_P010_M020_NPC0010_f,外の世界にも行ったことがないので、\nあなたのような冒険家に憧れていました。,لم يسبق لي أن خرجتُ إلى العالم الخارجي،\nلذا كنتُ معجبةً بمغامرٍ مثلك.,dialogue,
EL_NPC0010_P015_M010_NPC0010_f,一緒には行けませんが、精一杯サポートしますので、\nよろしくお願いしますね。,لا أستطيع الذهاب معك، لكنني سأسندك بكل ما أوتيت،\nفأرجو أن نُحسن العمل معًا.,dialogue,
EL_NPC0010_P020_M010_NPC0010_f,何かあったのでしょうか……？\n謁見の間に、急ぎましょう。,أتُرى حدث شيء ما……؟\nلنسرع إلى قاعة الاستقبال.,dialogue,
EL_NPC0010_P030_M010_NPC0010_f,カイフリード……\n人の未来を想う気持ちは同じだったはず……,كايفرايد……\nلا بدّ أن همّك بمستقبل الناس كان كهمّي تمامًا……,dialogue,
EL_NPC0010_P030_M030_NPC0010_f,私も引き続き、あなたをサポートします。\n手遅れになる前に、急ぎましょう！,سأواصل إسنادك أنا أيضًا.\nلنسرع قبل أن يفوت الأوان!,dialogue,
EL_NPC0010_P040_M010_NPC0010_f,エリオット……ユイジーヌ……\nありがとう……,إليوت……يوجين……\nشكرًا لكما……,dialogue,
EL_NPC0010_P050_M010_NPC0010_f,エリオット……\nどうかこの国を……一緒に……守って…………,إليوت……\nأرجوك……احمِ هذه المملكة……معًا…………,dialogue,
EL_NPC0010_P050_M020_NPC0010_f,私も……ここで……\n力の限り……祈り続けます…………,وأنا أيضًا……هنا……\nسأظل أدعو……بكل ما أملك من قوة…………,dialogue,
EL_NPC0010_P060_M010_NPC0010_f,エリオット……\n頑張ってくれているのですね……,إليوت……\nأنت تبذل قصارى جهدك، أليس كذلك……,dialogue,
EL_NPC0010_P060_M020_NPC0010_f,あなたの存在に……\n私は……励まされています……,إن وجودك……\nيمنحني……التشجيع……,dialogue,
EL_NPC0010_P070_M010_NPC0010_f,あなたを……信じ……ます……\nありが……とう……,أنا……أؤمن……بك……\nشُكـ……رًا……,dialogue,
EL_NPC0010_P080_M010_NPC0010_f,うう……\nこの悲痛な……声は……？,آه……\nما هذا……الصوت المفجع……؟,dialogue,
EL_NPC0010_P080_M020_NPC0010_f,冷たい絶望と憎しみを……感じます……\nエリオット……どうか、気をつけて……,أشعر……بيأسٍ بارد وحقد……\nإليوت……أرجوك، توخَّ الحذر……,dialogue,
EL_NPC0010_P090_M010_NPC0010_f,積み重ねられた歴史の中で……\n苦しみの声は……誰にも届かない……,في طيّات التاريخ المتراكم……\nلا يبلغ صوت الألم……أحدًا……,dialogue,
EL_NPC0010_P090_M020_NPC0010_f,声なき叫びは……\nやがて……絶望に塗りつぶされる……,الصرخات التي لا صوت لها……\nسرعان ما……يطمسها اليأس……,dialogue,
EL_NPC0010_P100_M010_NPC0010_f,この……苦しみを……\n取り除く方法は……ないの……？,أليست هناك……وسيلة……\nلإزالة……هذا الألم……؟,dialogue,
EL_NPC0010_P100_M020_NPC0010_f,ほんのちょっと……\n何かが違っていれば……,لو أن شيئًا يسيرًا……\nكان مختلفًا……,dialogue,
EL_NPC0010_P110_M010_NPC0010_f,私たち人間が……犯した罪……\n凍った心を……溶かすことができれば……,الذنب الذي اقترفناه نحن البشر……\nلو أمكننا أن نُذيب……القلوب المتجمدة……,dialogue,
EL_NPC0010_P120_M010_NPC0010_f,エリオット……私には……わかります……\nあなたが……希望を捨てずにいることを……,إليوت……أنا……أعلم……\nأنك……لم تتخلَّ عن الأمل……,dialogue,
EL_NPC0010_P140_M010_NPC0010_f,マオさんは、私に氷結の呪いをかけたことを\n気にされている様子……,يبدو أن السيدة ماو تشعر بثقل ما،\nلأنها ألقت عليّ لعنة التجميد……,dialogue,
EL_NPC0010_P140_M020_NPC0010_f,それでも私は、きちんとお話をしてみたいのです。,ومع ذلك، أودّ أن أتحدث معها كما ينبغي.,dialogue,
EL_NPC0010_P170_M020_NPC0010_f,どの料理をつくりましょう？\nたくさんあって、迷ってしまいますね。,أيّ طبق نُعدّ يا تُرى؟\nالخيارات كثيرة حتى إنني أحتار.,dialogue,
EL_NPC0010_P180_M010_NPC0010_f,では、さっそくつくりますね。,إذًا، سأشرع في إعداده على الفور.,dialogue,
EL_NPC0010_P210_M010_NPC0010_f,マオさんから、\nエリオットが生まれるまでの話を聞いたんです。,سمعتُ من السيدة ماو\nقصة ما جرى حتى وُلدت يا إليوت.,dialogue,
EL_NPC0010_P210_M020_NPC0010_f,とっても嬉しそうな顔をしてましたよ。\nマオさんにとって、あなたは宝物なんですね。,كان وجهها يفيض سعادة.\nأنت كنزٌ ثمين بالنسبة إلى السيدة ماو.,dialogue,
EL_NPC0010_P220_M010_NPC0010_f,エリオット……\n改めて、助けてくれてありがとう。,إليوت……\nأشكرك مرة أخرى على إنقاذي.,dialogue,
EL_NPC0010_P220_M020_NPC0010_f,あなたが励ましてくれた言葉のすべてが……\nもうだめだと思うたびに、支えになっていました。,كل كلمة شجّعتني بها……\nكانت سندًا لي كلما خِلتُ أن لا أمل بعد.,dialogue,
EL_NPC0010_P220_M030_NPC0010_f,最後まであきらめない、あなたのそのひたむきさが、\n私とマオさんを救ってくれたんです。,إصرارك المخلص على ألا تستسلم حتى النهاية\nهو ما أنقذني أنا والسيدة ماو.,dialogue,
EL_NPC0010_P230_M010_NPC0010_f,私も、未来をあきらめたくない。\nあなたと、共に戦います。,وأنا أيضًا لا أريد أن أتخلى عن المستقبل.\nسأقاتل معك.,dialogue,
EL_NPC0010_P230_M020_NPC0010_f,まずは、皆の力を借りて、\n火の鳥クレイドルを目覚めさせてみせます！,أولًا، سأوقظ العنقاء كرايدل\nبالاستعانة بقوة الجميع!,dialogue,
EL_NPC0020_P010_M010_NPC0020_f,冒険の道しるべは、大陸の各地にあって、\n冒険家の行く道を照らしている。,معالم دروب المغامرة منتشرة في أرجاء القارة،\nتنير الطريق أمام المغامرين.,dialogue,"NPC0020=Eugène, MALE per context/plot (僕); data flag 'f' overridden"
